t,cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_supervised_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret,cumulative_supervised_regret
422,0.023923590044003486,0.028182583253416698,0.018539861352789063,0.02083514777881112,10.119678588613471,11.92123271619526,7.842361352229785,8.813267510437107
423,0.024056847166632915,0.027931203743292624,0.01838500345156238,0.021176358831313975,10.200103198652352,11.842830387156077,7.79524146346245,8.978776144477129
424,0.023868760334489512,0.027885083013526775,0.018047469731861436,0.02102318100338294,10.144223142158035,11.851160280748886,7.670174636041115,8.93485192643775
425,0.023472633999109083,0.02775282489306321,0.017784284262200554,0.020581253170201135,9.999342083620459,11.82270340444493,7.576105095697437,8.767613850505672
426,0.023461997140425395,0.027546986586379912,0.01774588847368756,0.0204908347924893,10.018272778961666,11.762563272384218,7.577494378264597,8.749586456392935
427,0.023168137093180902,0.02732614652362843,0.017459302477866614,0.02000432075645857,9.91596267588143,11.695590712112969,7.472581460526917,8.56184928376427
428,0.02312402791945527,0.027423516241210665,0.017283453440577044,0.019751720432927628,9.920207977446312,11.76468846747937,7.414601526007563,8.473488065725943
429,0.023168440517640998,0.02752182197058491,0.017556133211139087,0.020012165040154323,9.962429422585634,11.834383447351506,7.549137280789809,8.605230967266364
430,0.02302410849595612,0.02769018607817481,0.017550950898830915,0.01991493640731008,9.923390761757108,11.93447019969334,7.564459837396128,8.583337591550636
431,0.022792096008466906,0.027562467610602336,0.017540496245982872,0.01977778644749429,9.846185475657698,11.906986007780212,7.577494378264598,8.544003745317529
432,0.023148108873556,0.027606809668002663,0.017874940045578533,0.02032636418272277,10.023131142249758,11.95374858624515,7.739849039735515,8.80131569111896
433,0.02346327481719907,0.028095635035337168,0.018131705816504234,0.020589930800548037,10.1830612706644,12.193505605336329,7.869160324362842,8.936029967437852
434,0.023484959976224542,0.027715717365349574,0.017953047743717636,0.02078321254702829,10.215957589657679,12.056337053927066,7.809575768517172,9.040697457957307
435,0.023435821425101706,0.027376430855257036,0.0176784917677945,0.020647230998497718,10.218018141344348,11.936123852892068,7.707822410758405,9.002192715344997
436,0.02318719081654219,0.027469988932898013,0.01760480210339355,0.020778485665266612,10.132802386828947,12.004385163676428,7.693298519182988,9.08019823572151
437,0.022993891752349543,0.02708607216748126,0.017583341581255716,0.021033216096257468,10.071324587529107,11.863699609356797,7.701503612590004,9.212548650160766
438,0.022922459450010764,0.026649636117038796,0.017408897013957068,0.020927965657470644,10.062959698554733,11.699190255380024,7.642505789127151,9.187376923629621
439,0.023027620667681086,0.02688394135427915,0.017341527546397194,0.020807363834341612,10.132153093779694,11.828934195882837,7.630272120414774,9.155240087110311
440,0.02284072925905705,0.026834328128241956,0.017229712323511708,0.02032045440234013,10.072761603244135,11.833938704554708,7.5983031346686705,8.961320391431986
441,0.022819768813116308,0.026487324822163642,0.017222045332886904,0.01972898745511706,10.086337815397412,11.707397571396333,7.6121440371360105,8.72021245516174
442,0.02321183323242722,0.026850369195876286,0.017683521244807772,0.019550477999203696,10.282842121965267,11.894713553773197,7.83379991144984,8.660861753647236
443,0.023434306021395093,0.02684738583857544,0.017830340728537137,0.01996637483667049,10.404831873499427,11.920239312327496,7.916671283470491,8.865070427481697
444,0.023231113814611556,0.027067374121111903,0.01803067248330839,0.02014439664664225,10.337845647502155,12.04498148389479,8.023649255072227,8.964256507755794
445,0.022778315337732516,0.02645859915752853,0.01772054642961456,0.020000254006690973,10.159128640628687,11.80053522425773,7.903363707608102,8.920113286984172
446,0.022322742404991804,0.026354469066366827,0.01755943998508592,0.01973784632824644,9.978265855031339,11.780447672665968,7.849069673333404,8.82281730872616
447,0.022428081668782306,0.026237737532756295,0.017599766447344532,0.01967747025134963,10.047780587614467,11.754506414674823,7.884695368410348,8.815506672604632
448,0.022562860807549094,0.025645323531893964,0.01728938725249087,0.01931627422578998,10.13072450258956,11.514750265820382,7.762934876368397,8.673007127379694
449,0.022573538764927195,0.025126062929487828,0.01691280239907787,0.019041011106651153,10.15809244421723,11.306728318269519,7.610761079585031,8.56845499799302
450,0.023002343038686056,0.02513194492938702,0.01718864637976012,0.019404747710973547,10.37405671044741,11.334507163153543,7.752079517271816,8.751541217649063
451,0.022851056421108747,0.025719668221232443,0.01758961235333985,0.01945870285629562,10.328677502341161,11.625290035997068,7.950504783709614,8.795333691045617
452,0.022998016899657123,0.02590535311897121,0.01784029942757725,0.01982587317661512,10.4181016555447,11.735124962893956,8.081655640692494,8.98112054900665
453,0.02274056789499972,0.025834705991619595,0.01788686449363597,0.01993649850814989,10.324217824329867,11.728956520195288,8.120636480110731,9.05117032270006
454,0.022612023755114976,0.025565008913611263,0.017356486526826097,0.019293543746784266,10.288470808577308,11.63207905569313,7.897201369705868,8.778562404786838
455,0.022717557964271575,0.025228329508207,0.017344711682331742,0.019335197142423727,10.359206431707829,11.504118255742387,7.909188527143272,8.816849896945232
456,0.022241374262946485,0.025205140083881642,0.017280892740924005,0.019061606945126656,10.164308038166533,11.518749018333908,7.897367982602277,8.711154373922882
457,0.022261952921021837,0.025427172973319864,0.017407894443925806,0.01913834596910545,10.195974437828001,11.6456452217805,7.9728156553180245,8.76536245385029
458,0.022189540935644337,0.025327429272324762,0.017355940545907524,0.018835851946439695,10.184999289460746,11.625290035997063,7.966376710571554,8.645656043415828
459,0.021966771516103878,0.025236667058911796,0.01715369722319454,0.018431087989512894,10.104714897407781,11.608866847099428,7.890700722669491,8.47830047517593
460,0.021761505185602742,0.02500551277922148,0.017125166495245103,0.01833885256872985,10.032053890562883,11.527541391221105,7.8947017543079925,8.454211034184464
461,0.022066973996452018,0.0251391906067879,0.016883408986145234,0.018618096203346365,10.194941986360842,11.614306060336014,7.8001349515991,8.601560445946022
462,0.021928531049377163,0.025316765350771098,0.017000720805694914,0.018398941809980997,10.152909875861619,11.721662357407016,7.8713337330367406,8.5187100580212
463,0.022094735885968497,0.025485000724077916,0.01709149631701656,0.01841247352817162,10.251957451089394,11.825040335972151,7.930454291095678,8.543387717071639
464,0.022310890401067936,0.025396671091065134,0.017507236725868167,0.018133844382189145,10.374564036496592,11.809452057345286,8.140865077528696,8.432237637717963
465,0.02228232821699966,0.025424287485282956,0.017589609493726472,0.01797937120612456,10.383564949121839,11.847717968141863,8.196758024076539,8.378386982054042
466,0.022012082722721673,0.025798098855310717,0.017623296827553744,0.01788192454933217,10.279642631511026,12.047712165430106,8.2300796184676,8.350858764538122
467,0.022391941174682007,0.025595063018553296,0.017979217066634728,0.018108066191663233,10.479428469751182,11.97848949268295,8.414273587185054,8.474574977698381
468,0.02273301953981205,0.025587289101228632,0.018060515638444873,0.018319327767248685,10.661786164171852,12.000438588476232,8.47038183443064,8.59176472283963
469,0.022688589743489546,0.025409373716494068,0.01809695942513722,0.01855364352162071,10.663637179440082,11.942405646752206,8.505570929814489,8.72021245516174
470,0.02255853430831077,0.02566696939320021,0.018200197854511213,0.018420468820063016,10.62506965921437,12.0891425841973,8.572293189474786,8.676040814249685
471,0.022854444064135556,0.02570351365399458,0.01808570833910288,0.018714829526121208,10.78729759827197,12.132058444685436,8.536454336056563,8.83339953632921
472,0.022743375561852318,0.02574986345958806,0.018204834296488143,0.018714586631661676,10.757616640756147,12.179685416385155,8.61088662223889,8.851999476775973
473,0.022642433158786213,0.025722874055827315,0.018074317328167475,0.0189672828138044,10.732513317264655,12.192642302462145,8.567226413551392,8.99049205374328
474,0.022843241351938142,0.025914952809571554,0.018436953959978044,0.019246636270451884,10.85053964217061,12.309602584546491,8.757553130989573,9.142152228464644
475,0.02295771761197918,0.026009191097555815,0.018654007776880484,0.019161096864402805,10.927873583302079,12.380374962436573,8.879307701795106,9.120682107455734
476,0.02288736404524068,0.026478550466211788,0.019036055001512595,0.019255042758176043,10.917272649579793,12.630268572383025,9.080198235721511,9.184655395649969
477,0.02298626153303146,0.026350043448890137,0.019076095366852088,0.01927102262641094,10.987433012789035,12.595320768569492,9.118373585355299,9.211548815424438
478,0.022642354826659748,0.02604411933266862,0.01894688937123076,0.019120735653218392,10.845687961970002,12.475133160348271,9.075560008819524,9.158832377891617
479,0.02298410134144215,0.025681500612001053,0.0190449510584489,0.019211843687306444,11.032368643892253,12.327120293760505,9.141576508055469,9.2216849699071
480,0.022788306660322503,0.025538076441478152,0.019081510296200928,0.019202728097363383,10.961175503615138,12.28381476835099,9.178206452472649,9.236512214831787
481,0.022779597675061408,0.024900814900644358,0.018989800904376533,0.01907431417892845,10.979766079379596,12.002192782110583,9.153084035909487,9.193819434243514
482,0.02275450612003251,0.024679584497572467,0.01911141251938576,0.019401963419437646,10.9904264559757,11.920239312327494,9.230812246863335,9.371148331588376
483,0.02239841758359631,0.02535431875966349,0.019036552036313718,0.019340106954302792,10.84083411046061,12.271490279677138,9.213691185575836,9.360611765882553
484,0.022262212617140748,0.024795340078026758,0.018819802413561085,0.01889721936064264,10.797173119313273,12.025739937842971,9.127604170577117,9.165151389911681
485,0.022483354500085324,0.02449451353138756,0.018837942566070576,0.018683535464447558,10.926910287041457,11.904333576254357,9.15524008711031,9.080198235721507
486,0.022383714806347377,0.024572115485259293,0.019005884702079336,0.018409508593530098,10.900869110691177,11.966620241321273,9.255865849912636,8.965430685049158
487,0.02255666565635875,0.02453144953224303,0.019059928206504446,0.01845190783438039,11.007652840303031,11.971347371734597,9.30124496477417,9.004531023177636
488,0.022328914814982496,0.024767537245393767,0.019102068937145226,0.018027621007371427,10.918839344526464,12.111325712997557,9.340911710264017,8.815506672604636
489,0.02213207625605327,0.024956175007247186,0.019162865511970537,0.017740836522528523,10.844717365466103,12.22852575355113,9.389804100865556,8.693009896038976
490,0.022354237483407896,0.024965539800383286,0.0190400325228043,0.01750130941169274,10.975930604353277,12.258080041988203,9.348655968696928,8.593142921141126
491,0.022230694877437143,0.024897336961977858,0.01894403289718226,0.017816997729329823,10.937501879699083,12.2494897852931,9.320464185413671,8.765962882830268
492,0.022493851294789053,0.024397641828391457,0.018869204973355813,0.017844984620153503,11.089468688331003,12.028037421396988,9.302518051864405,8.79757741773567
493,0.022563312196375373,0.024405540594994057,0.01888590254875867,0.017713235504703103,11.146276225009435,12.056337053927063,9.32963585908678,8.75033833932332
494,0.02249983666125862,0.02392042038887384,0.01881923606392338,0.01757019594614097,11.137419147323042,11.840608092492543,9.315521851642075,8.69724699333978
495,0.022049474660290315,0.02391315839437663,0.018706820866033078,0.017611164826334888,10.936539431504016,11.860926563610807,9.278583149552416,8.735137753862123
496,0.022181840860539436,0.02398971469894573,0.018918887697977373,0.017919101613057563,11.024374907688122,11.922888205376024,9.402687185894761,8.905793501689608
497,0.022030390311187992,0.02350138178244501,0.018546355098903306,0.017697024523557144,10.971134374971632,11.703688127657607,9.236084839253841,8.813118212731458
498,0.022311899765561853,0.02315497773003741,0.018373940457177163,0.017493509292821827,11.133637983015351,11.554333887288674,9.168596288131393,8.72926113711808
499,0.022180835730066847,0.02325578592409573,0.01829581487950903,0.017386019792077947,11.090417865033427,11.627892962047852,9.147907439754501,8.693009896038976
500,0.02212519278574688,0.023131539369202814,0.018050242138643566,0.01718373804961807,11.0847215856592,11.588901223970607,9.043171311460435,8.609052762858653
501,0.02223381687371513,0.02289947587924076,0.018032536307604905,0.01732850797335527,11.161376070604982,11.495536891378872,9.052333226417666,8.698911002624346
502,0.022525732381687633,0.022903957790782428,0.018182118866481415,0.01763471917960172,11.330443387988893,11.520690768763558,9.145605789840163,8.870263747339669
503,0.02252408468442967,0.022605119632739874,0.017947130082351218,0.01741510579584638,11.352138680952542,11.392980294900891,9.045353561505024,8.777213321106569
504,0.022715337655088243,0.02267327870456263,0.018083595969175113,0.017472106589965015,11.471245515819563,11.450005745804125,9.13221596443342,8.823413827932326
505,0.022678604922745975,0.022641184263615794,0.01843327664937402,0.01783388291568515,11.475374090909447,11.456439237389604,9.32723798458325,9.023944755336679
506,0.022453130662569702,0.02261939521554964,0.01817070739676679,0.01764736414388938,11.383737245922822,11.468033374283674,9.21254865016077,8.94721362095191
507,0.022290302211107716,0.022489786243207834,0.01800316100362239,0.0177441420496336,11.323473523242718,11.424811411549586,9.145605789840163,9.014024161213868
508,0.022119904641464263,0.02237739223543662,0.017736504501247898,0.01748416146270095,11.259031462505309,11.390092647837232,9.027880791135168,8.899438184514796
509,0.022086841511626154,0.022193773651703597,0.01756401743659234,0.017550475290013107,11.264289170929327,11.31882456236884,8.957648892662094,8.950742397906676
510,0.021794184784782653,0.021842223230146753,0.017490795964393135,0.017502315952445953,11.136828425023925,11.161376070604984,8.937796737804895,8.943683451699894
511,0.021536643953781243,0.021872429947708917,0.017463246234096595,0.017371027384353307,11.026761704335986,11.198684133226969,8.941182071857462,8.89396602078889
512,0.02149256863505672,0.021604173290343455,0.017272736023551925,0.017590535585451605,11.025687709784101,11.082940897946196,8.860913580082146,9.02394475533668
513,0.021307253799830672,0.02146932035637123,0.01719255595641485,0.0174001623573928,10.951928453112956,11.035230663174815,8.83697376159723,8.943683451699894
514,0.020974847747014278,0.02133482138405638,0.01696406472781909,0.017222948980162828,10.802046589712324,10.987433012789035,8.73649333482684,8.869818724783856
515,0.02065280727062376,0.021300204130285414,0.017010393855684078,0.01723407443316425,10.656848551641884,10.99090533122727,8.77736322953299,8.892782407512758
516,0.02035813893819271,0.021043020231384612,0.016773294691434265,0.017173243212115635,10.52515783104563,10.87924145962586,8.671793355471518,8.878566740663784
517,0.0201236216018512,0.02058807771470677,0.01647517752374745,0.017157533293556442,10.42403598975893,10.664624256218111,8.534141957301184,8.88760224606224
518,0.020077063505177312,0.020386355190144298,0.016710996391868387,0.017311719569240158,10.419995959187016,10.580518343684897,8.673007127379694,8.98478245643564
519,0.0201874873752917,0.020692428095912655,0.01706960624882363,0.01749115539273794,10.497493435151682,10.76006260987458,8.876195249388285,9.095400804223733
520,0.020075469658495555,0.02072183548041137,0.017275594580275767,0.017359568605904045,10.459319692076182,10.796076285294335,9.000584776323674,9.044335243676011
521,0.02028348140428795,0.020747409922881654,0.017312929888538775,0.0172836188018316,10.587977293038302,10.830147979744224,9.037349401817234,9.022049014556098
522,0.02051941700538473,0.020569758263053094,0.017614815774685974,0.01729095853051707,10.731655093816217,10.75798357157678,9.21254865016077,9.043171311460434
523,0.020620171024523008,0.02084483753246951,0.017815142248045094,0.017387426082939604,10.804969616850052,10.92269486701403,9.335134537975616,9.11101126746035
524,0.020304167539627504,0.020875685558169585,0.01755559936605199,0.017064426544713306,10.659687958304453,10.95973491803904,9.216689667177286,8.958823935974491
525,0.019985786804968552,0.020926187630540355,0.01732680448628401,0.016702669684125045,10.512523859413438,11.007174693664227,9.113899159785392,8.785604253849769
526,0.01960891698063245,0.021084021325415703,0.01740642784315101,0.016700788787702002,10.33389924879329,11.11127923849408,9.173187473340585,8.801315691118962
527,0.019508011252319817,0.020658383516300328,0.01730268429644803,0.016390482069471676,10.300229941224872,10.907626496606568,9.135817308524555,8.654174532681052
528,0.019962388785921978,0.020907604488868064,0.017535565072032973,0.016421175512735652,10.56010366775271,11.060122774611214,9.276313923105448,8.686801846237165
529,0.020079053446974308,0.020503809721902622,0.017521737878149993,0.016314568516075805,10.641898326896376,10.867019152608401,9.286521075419497,8.646721313520183
530,0.020050784288167322,0.020348342027966197,0.017196247332500674,0.016043931959879843,10.646966457016859,10.80496961685005,9.131207333557871,8.5193278706962
531,0.019790709838788712,0.020495119588680295,0.01721152908674075,0.016126887858979193,10.528657634235595,10.903403621177922,9.156533474146096,8.579504340976941
532,0.01982636494147771,0.02061971244634618,0.017144422952546902,0.016162388686356,10.56745251380762,10.990306733902527,9.137977433707489,8.614553169827758
533,0.01992888009090414,0.020391901244676276,0.017311772033052217,0.016292644621808617,10.642021968542787,10.88927526465713,9.244486265649892,8.700272228045813
534,0.01953248669549627,0.020079096664915915,0.01722105187177375,0.01605021059953227,10.449880382090504,10.742316715730022,9.213262751398974,8.586862670749767
535,0.019709820465464267,0.019728401054978886,0.017376542413185526,0.01640027082095143,10.564463769488828,10.574422965468688,9.313826733467435,8.79054516002997
536,0.019611092703099874,0.019488559371312022,0.017358647101998803,0.016396189014596673,10.531156781564633,10.465356382394548,9.32159349377336,8.804753500838416
537,0.019397339127808208,0.019316551757273714,0.01737485258759378,0.0167912803029166,10.435768450760806,10.39230484541327,9.34767069212545,9.033708802969143
538,0.019675764448928164,0.01959272256270003,0.017444429030155684,0.01696425839087095,10.605237037972271,10.560477461295314,9.402547247253914,9.143735272679441
539,0.01986230667939242,0.019858671474186285,0.017597978040994552,0.01692991153419377,10.7256456068719,10.723682596060586,9.502908142137054,9.142152228464646
540,0.019740146875927952,0.01978677873156937,0.01750776896342536,0.016698167842826503,10.67941945987702,10.704647293779022,9.471703009213117,9.033708802969137
541,0.019360898664928117,0.01964932112216631,0.017081439277321146,0.016178901127382097,10.493607076391045,10.649932048214154,9.258140088308062,8.768964411041093
542,0.019415323060233525,0.020063925260022177,0.01703558020508674,0.016313791580478874,10.54252042170681,10.894711416192045,9.250320051362095,8.858388828200018
543,0.019540481678221245,0.020180088910498432,0.01687170303763356,0.01631789780968538,10.63002203295236,10.977968367311144,9.178206452472649,8.876936408468861
544,0.019431129282416283,0.020270214437556555,0.01704988416662893,0.0161664754227188,10.589965458916886,11.047266868468325,9.292186870812769,8.810729105381746
545,0.01925118491814758,0.02004967345741082,0.016910426110457327,0.015932348462293248,10.51114696530858,10.947121707746309,9.233092656309696,8.699062260412122
546,0.019007060100045277,0.019886270609194897,0.01678152943977734,0.0159142786412891,10.396861874724758,10.877790023229615,9.17949660355821,8.705110416785137
547,0.018792076768913042,0.01965834433739805,0.016736251912813426,0.01546681932871845,10.298058069364338,10.77277269689412,9.171466048221747,8.475816992137721
548,0.01922335605850255,0.019640104665901978,0.016657352286777914,0.015636728361079693,10.553622476117905,10.782417461580188,9.14488640544108,8.584563870232731
549,0.01913210410719397,0.01955819102104435,0.016373202945198128,0.015690293112483055,10.522657258956679,10.757005061574379,9.005261619858985,8.62966121186568
550,0.019166246925957798,0.019643309964340477,0.01665944330742677,0.015910278168214838,10.560602056202741,10.823463790351616,9.179353262392151,8.766563270686378
551,0.018896238855659872,0.019745545787592314,0.0167341022889876,0.01567675062908216,10.43072384832424,10.899541274750968,9.237224463521157,8.653566347253348
552,0.019112919603076806,0.019854911535948625,0.016946018682799956,0.015605173981673904,10.569444540501497,10.979766079379596,9.371148331588374,8.629661211865672
553,0.01926914496449415,0.020022445118858617,0.01709317510982559,0.015482040002791445,10.675106310329749,11.092434595847653,9.469619010843376,8.577050161546463
554,0.01973320442002335,0.02007167878066706,0.01718212804759687,0.015691146314725037,10.951928453112961,11.139781723270223,9.536081066416283,8.708586204672411
555,0.019593066884021425,0.02001496141552469,0.017166852256631844,0.015518779392885233,10.893745187515924,11.128318547031734,9.544769854687297,8.628441342444182
556,0.019331054189242403,0.0205516111818271,0.01703077104706231,0.015316912933056169,10.767397183408024,11.447247428277702,9.486139473213704,8.531520503712281
557,0.019256950615649956,0.020679121966191514,0.0169942830326444,0.015093628998881985,10.74537844353269,11.538950057134862,9.482809932215568,8.422244981376153
558,0.01919356466646061,0.020551972549082538,0.016784211614857793,0.01469910415591708,10.729202648551487,11.48855265493714,9.382374292705503,8.216799223157652
559,0.018943461302015716,0.020596917623145722,0.01674747684476531,0.014489558353826254,10.608338329128799,11.53427386896161,9.378587033068582,8.114152678142712
560,0.01917142623060427,0.02042330277086088,0.01689969407362767,0.01489240540050297,10.755170115368994,11.457472854452954,9.480728375305127,8.354639429682173
561,0.019324264235381142,0.02061455691772458,0.01692484976418323,0.015135844095213007,10.860236500284202,11.585380987761212,9.511765567470967,8.506344381509722
562,0.019247931095816156,0.020827977992762058,0.017065915824055172,0.015109784047551764,10.836585206944507,11.726151609925028,9.608110608943061,8.506808418771646
563,0.019052089438887736,0.02076098522440525,0.01683144265962332,0.014877555373558421,10.745378443532681,11.709195666564575,9.492933660027557,8.390941230686948
564,0.01917033869640226,0.020731995340136377,0.016943342148966287,0.014912433855040678,10.831241363467264,11.713577367177034,9.572988314165954,8.425525128097979
565,0.01900703811232644,0.02078191390880603,0.017000604985681168,0.014490127111646513,10.757983571576778,11.76256327238422,9.622342421895539,8.201411945191923
566,0.01894437262002763,0.020462994489519416,0.017037054333547675,0.014519642384025654,10.741459275555677,11.60251787555751,9.660009807121533,8.232637231742558
567,0.01922224788054881,0.020303606515298212,0.017091024245582852,0.014746256820920579,10.918236796151753,11.532448500689377,9.707701771491056,8.375873874282892
568,0.01897655635384165,0.020045329734277226,0.016948179822522436,0.014591674617856909,10.797660565335923,11.40579261880374,9.643514319015273,8.302662857560563
569,0.018799696415466367,0.019847591196057543,0.01648980367515074,0.014673830905410239,10.71582695681585,11.313126981752797,9.399188094835917,8.364083616083837
570,0.018691139878876703,0.01971256682768951,0.01639828839940193,0.014776233849086913,10.67264087083861,11.255875658610721,9.363422676058493,8.43722952782862
571,0.01859369002968508,0.019344196557300606,0.016117835207660466,0.014563825687200483,10.635590696979847,11.06488043077594,9.219401738781784,8.330508293078676
572,0.018577426404960427,0.019029259417124418,0.01580954935121801,0.014418835738184699,10.644865330042308,10.903765646012294,9.058871778247934,8.261992877979836
573,0.018574325351442048,0.019309913995924244,0.016086768586701047,0.014535077677705203,10.661662751727754,11.083890633660516,9.233805168766386,8.343134587002785
574,0.018390300809510787,0.01895803323598465,0.015660053953352397,0.01466068986374335,10.574422965468687,10.900869110691175,9.004531023177632,8.429896671652436
575,0.018351459050473046,0.018785458606703356,0.015526972797005665,0.014339589688686911,10.570440413072474,10.82042415746113,8.943536331075263,8.259603660683664
576,0.01857268784402288,0.01860564172754236,0.015384638489547436,0.014323569883210948,10.716440886001191,10.735455276791946,8.876936408468858,8.264699822612721
577,0.018442366709869276,0.018488650529263045,0.015254065565649193,0.01435349708547345,10.659687958304458,10.686440005914033,8.81684989694523,8.296321315403654
578,0.018766299101988893,0.018664587404703854,0.015165475676995097,0.014550508215235413,10.865687180051559,10.806796107323539,8.780810416980163,8.424744256621306
579,0.01891574892236487,0.018507080997871277,0.015102078765114539,0.014736350380252578,10.971134374971621,10.73410697876535,8.759205683766444,8.547083220546487
580,0.01887328077545567,0.01858188689379403,0.015257274890676105,0.01477734375284554,10.965376130539733,10.796076285294335,8.864476711482812,8.585636720403263
581,0.018946325952467355,0.018617893118667312,0.0149195288769382,0.014859001038467228,11.026761704335982,10.835613795064377,8.683165806378026,8.647938604387932
582,0.01900672802620339,0.018674063783331096,0.014983083625835539,0.014813927559020633,11.080922439276577,10.886979185682026,8.735137753862123,8.636519766909034
583,0.019005063018095337,0.01888961258287803,0.015330389002070215,0.014743360550738856,11.098956802567669,11.03153374840078,8.952947177209005,8.610122561631497
584,0.01911953635813179,0.01903731354704944,0.01517095601045849,0.014913566395412838,11.184928769507085,11.13682842502393,8.87500926611822,8.724436341316505
585,0.019047722685621864,0.01859886972607758,0.014862357725564808,0.014715972933717627,11.16196549377441,10.89893765948146,8.709341627180978,8.623560139158544
586,0.019307629350463873,0.018500635475914642,0.014888424163841677,0.014371614658040677,11.333578428722321,10.859873024361896,8.739504984175078,8.436137804269887
587,0.019243176414448268,0.018564535389449924,0.01479020717706584,0.014551294583310637,11.314987731695556,10.91594680899655,8.696641820114731,8.556161214986664
588,0.01914088334462479,0.018246545095989657,0.01485830427444663,0.01469402831132529,11.273980289983983,10.747215061537917,8.751541217649068,8.654782675370583
589,0.018870572852568414,0.018626015102309212,0.015269097727400656,0.014739814441064973,11.13363798301535,10.989348910362446,9.008767659166383,8.69649052022832
590,0.018596119685114303,0.018877596555339316,0.015174899248258765,0.014579074702816698,10.990306733902525,11.156659564205535,8.968365455720928,8.616233149364662
591,0.01866796414239208,0.018692082449828222,0.015287420032718943,0.014520616204284674,11.051434772296119,11.065712810298303,9.050152659369605,8.596204792936547
592,0.01874219382356124,0.018820291616837063,0.015318415181498547,0.01436622836716329,11.114120937371805,11.160432928784383,9.083820202628639,8.519173421727821
593,0.018670737146520903,0.01865575108039736,0.015196734852201351,0.01411163670801559,11.090417865033423,11.081516141756053,9.02686050220761,8.382312204561275
594,0.018715174328840404,0.018136470787588524,0.015198607246152013,0.014493378385140402,11.135528725660048,10.79120011861516,9.043171311460434,8.623560139158549
595,0.01856044644735401,0.0176764331949142,0.014732903384194897,0.014609693611308502,11.062026082623003,10.535154184168855,8.780810416980165,8.707377392339879
596,0.018487668783462686,0.018031542129185143,0.014905693299117371,0.01456090206522388,11.037138263727226,10.764830651123521,8.89869889957308,8.692858532938649
597,0.01819978881299628,0.01776373992120099,0.014902510628208927,0.014313361274603845,10.883473710171769,10.622716472878205,8.91170135566894,8.559390042213101
598,0.01811442344268885,0.017778694224314856,0.014897337779060483,0.01407510718425977,10.850539642170597,10.649437840364598,8.923505329657234,8.430989203371594
599,0.018355449180553512,0.01789426383963792,0.014958763982463284,0.013926236335763236,11.013269508332119,10.73655830378275,8.97525838947797,8.355741801457942
600,0.01862559625013171,0.017815483133793233,0.015042757833539611,0.014360105728278994,11.193983346329167,10.70710536340975,9.04069745795731,8.630423542695679
601,0.018502266175809787,0.017595225782734213,0.014862481097926762,0.014171192376472479,11.138364237837486,10.592325921206005,8.947213620951908,8.531057810636442
602,0.01844707798331483,0.01763204990591767,0.014831735209080049,0.014205889316119045,11.123588023938852,10.632126093268361,8.94353633107526,8.566151257619785
603,0.018583420605637512,0.017475980892433192,0.014636666459949018,0.01403280958963198,11.224386045805053,10.55549245902964,8.840546541809209,8.47581699213772
604,0.018389223924867137,0.017461923585931946,0.014453423910175648,0.014057004924406005,11.12548047454463,10.564463769488832,8.744321465656261,8.504487979265633
605,0.018305130474357254,0.01746288434141522,0.014562795458488513,0.013982653573805175,11.092909067460504,10.582507910897617,8.825054047844036,8.473488065725943
606,0.018269305911583177,0.017252709702984544,0.014154472360526598,0.013829825113979016,11.089468688331,10.47239478971161,8.591764722839633,8.39470384418527
607,0.018209570509458515,0.017578001606336605,0.014440150573641678,0.013971094435169739,11.071418869750785,10.68742497665266,8.77961154877415,8.494425416583203
608,0.018257562378066524,0.017306280143309722,0.014582820359074057,0.013763801692861753,11.118855488242527,10.539524607275624,8.880937598676105,8.382155230952803
609,0.018323795120836102,0.017294274339247195,0.014570567833116449,0.013992418531033685,11.177515023710011,10.5495073469408,8.888046378201038,8.535375303930543
610,0.018611636743937458,0.016983797536338056,0.014405750683343519,0.013957149355458645,11.371710050545788,10.377100294702553,8.801913667522893,8.527818256185242
611,0.0190810071122931,0.016675896390115737,0.014444607881126326,0.013970600808287293,11.677576352723381,10.205648590750846,8.84010002324932,8.550007694671823
612,0.01910714305127312,0.016579563409168926,0.014291284731707314,0.014064063823434808,11.712678690430424,10.163272369820556,8.760557540536595,8.621271123765549
613,0.0189815644293893,0.01650187800289849,0.014188531822500428,0.013975381935587384,11.654680559645058,10.1321530937797,8.711758539015257,8.580884508450659
614,0.018955839469089977,0.01666149976788732,0.014226969847793388,0.013961630829076734,11.657841273490334,10.2468223572507,8.749586456392942,8.586402959882193
615,0.019088350052376978,0.016397626534065207,0.013889872102251071,0.01380774501593258,11.758423632264213,10.100937944984173,8.55616121498667,8.505570929814484
616,0.018810058621423306,0.016474805959964752,0.014059442117420955,0.013661705517399116,11.605806169418187,10.164955277298255,8.674675786448734,8.429272304235244
617,0.01873186336804843,0.016567315291483437,0.01392852746421594,0.013530806279704688,11.57629156145393,10.238600850136757,8.607829972885453,8.362038280857504
618,0.018619157193615628,0.01655715137888928,0.013990471893748373,0.013702033833762577,11.52525830284808,10.248876703532463,8.66010210223024,8.481558943099026
619,0.018637491740104206,0.016332335006577405,0.013929870591788792,0.01372489916979707,11.555244878864588,10.126047704077989,8.636519766909034,8.509437485274187
