cumulative_accuracy,cumulative_fixed_baseline_accuracy,cumulative_clinical_baseline_accuracy,cumulative_regret,cumulative_fixed_baseline_regret,cumulative_clinical_baseline_regret
0.6248169838945827,0.619692532942899,0.6552708638360175,256.25,259.75,235.45
0.625,0.6198099415204679,0.6554093567251462,256.5,260.05,235.7
0.6245985401459854,0.6195620437956204,0.655036496350365,257.15,260.6,236.3
0.6245626822157434,0.6195335276967929,0.6548833819241983,257.55,261.0,236.75
0.6246724890829695,0.6195050946142648,0.6550218340611353,257.85,261.4,237.0
0.6244912790697674,0.6194040697674419,0.654796511627907,258.35,261.85,237.5
0.6242380261248186,0.6191582002902758,0.654644412191582,258.9,262.4,237.95
0.6244927536231885,0.6192753623188405,0.6547826086956522,259.1,262.7,238.2
0.6244573082489147,0.6191751085383502,0.6544862518089725,259.5,263.15,238.75
0.6244942196531792,0.6190028901734104,0.6544797687861272,259.85,263.65,239.1
0.6244588744588745,0.6191197691197691,0.6545454545454545,260.25,263.95,239.4
0.6244236311239193,0.6190201729106628,0.6543948126801153,260.65,264.4,239.85
0.6242446043165468,0.6188489208633093,0.6541726618705036,261.15,264.9,240.35
0.6244252873563219,0.619037356321839,0.6542385057471265,261.4,265.15,240.65
0.6246054519368723,0.6192252510760402,0.6544476327116212,261.65,265.4,240.85
0.6245702005730659,0.6193409742120344,0.6544412607449857,262.05,265.7,241.2
0.6243919885550786,0.619170243204578,0.6544349070100143,262.55,266.2,241.55
0.6245714285714286,0.6192857142857143,0.6545,262.8,266.5,241.85
0.6244650499286732,0.6192582025677603,0.6544222539229672,263.25,266.9,242.25
0.6245726495726496,0.6193019943019943,0.6545584045584045,263.55,267.25,242.5
0.62425320056899,0.6189189189189189,0.6542674253200569,264.15,267.9,243.05
0.6242897727272727,0.6188210227272728,0.6542613636363637,264.5,268.35,243.4
0.624113475177305,0.6187943262411347,0.6540425531914893,265.0,268.75,243.9
0.6244334277620396,0.6190509915014164,0.6543201133144476,265.15,268.95,244.05
0.6243988684582744,0.6190947666195191,0.6541725601131542,265.55,269.3,244.5
0.624223163841808,0.6189265536723164,0.6542372881355931,266.05,269.8,244.8
0.6241889985895628,0.6188293370944993,0.654231311706629,266.45,270.25,245.15
0.6242957746478873,0.6188732394366198,0.6542253521126761,266.75,270.6,245.5
0.6244022503516174,0.6188466947960618,0.6542194092827004,267.05,271.0,245.85
0.6240870786516853,0.6186095505617978,0.6539325842696628,267.65,271.55,246.4
0.6243338008415147,0.6187938288920056,0.6540673211781206,267.85,271.8,246.65
0.6242997198879552,0.6189075630252101,0.6539915966386555,268.25,272.1,247.05
0.6246153846153846,0.618881118881119,0.6541958041958041,268.4,272.5,247.25
0.6247206703910615,0.6187849162011173,0.6541899441340782,268.7,272.95,247.6
0.6245467224546722,0.6184797768479777,0.654044630404463,269.2,273.55,248.05
0.6247910863509749,0.6188718662952646,0.654317548746518,269.4,273.65,248.2
0.6248956884561891,0.6189151599443672,0.6543115438108484,269.7,274.0,248.55
0.6250694444444445,0.6190277777777778,0.6541666666666667,269.95,274.3,249.0
0.625242718446602,0.6192094313453537,0.6542302357836338,270.2,274.55,249.3
0.6250692520775624,0.6189058171745152,0.6539473684210526,270.7,275.15,249.85
0.6252420470262794,0.6190871369294606,0.6538035961272476,270.95,275.4,250.3
0.6251381215469614,0.619060773480663,0.6537292817679557,271.4,275.8,250.7
0.6252413793103448,0.6190344827586207,0.6537931034482758,271.7,276.2,251.0
0.625068870523416,0.6188705234159779,0.6537878787878788,272.2,276.7,251.35
0.6249656121045393,0.6189133425034388,0.6536451169188446,272.65,277.05,251.8
0.6248626373626374,0.6186126373626374,0.6534340659340658,273.1,277.65,252.3
0.6247599451303155,0.6184499314128944,0.6532235939643347,273.55,278.15,252.8
0.6249315068493151,0.6185616438356164,0.6533561643835617,273.8,278.45,253.05
0.6248974008207935,0.6184678522571819,0.6534199726402189,274.2,278.9,253.35
0.624931693989071,0.6183743169398908,0.653483606557377,274.55,279.35,253.65
0.6248976807639837,0.6184856753069577,0.6536152796725785,274.95,279.65,253.9
0.6247275204359674,0.6182561307901907,0.6536103542234333,275.45,280.2,254.25
0.6248979591836734,0.6182993197278911,0.6538775510204082,275.7,280.55,254.4
0.6251358695652174,0.6184782608695653,0.6540081521739131,275.9,280.8,254.65
0.6251017639077341,0.6185210312075984,0.6539348710990501,276.3,281.15,255.05
0.6250677506775068,0.6185636856368564,0.6541327913279134,276.7,281.5,255.25
0.6249661705006766,0.6182679296346414,0.6539918809201624,277.15,282.1,255.7
0.6253378378378379,0.618581081081081,0.6541891891891892,277.25,282.25,255.9
0.6251012145748989,0.6183535762483131,0.6537112010796221,277.8,282.8,256.6
0.6251347708894879,0.6184636118598383,0.6535040431266846,278.15,283.1,257.1
0.6248990578734859,0.6182368775235532,0.6531628532974427,278.7,283.65,257.7
0.6247983870967742,0.6181451612903226,0.6530913978494624,279.15,284.1,258.1
0.6248322147651006,0.6180536912751677,0.6529530201342282,279.5,284.55,258.55
0.6248659517426274,0.6180965147453084,0.6530831099195711,279.85,284.9,258.8
0.6248326639892905,0.6179384203480589,0.6528112449799197,280.25,285.4,259.35
0.625,0.618048128342246,0.6528074866310161,280.5,285.7,259.7
0.624766355140187,0.6180240320427236,0.6528704939919894,281.05,286.1,260.0
0.6247333333333334,0.6180666666666668,0.6527999999999999,281.45,286.45,260.4
0.6245672436750999,0.6178428761651131,0.6525299600532624,281.95,287.0,260.95
0.6244015957446808,0.617686170212766,0.6523271276595745,282.45,287.5,261.45
0.6242363877822046,0.6175962815405047,0.6523240371845949,282.95,287.95,261.8
0.6242042440318303,0.6177718832891246,0.6523872679045093,283.35,288.2,262.1
0.6241721854304636,0.6176158940397352,0.652317880794702,283.75,288.7,262.5
0.6242063492063492,0.6176587301587302,0.6523148148148148,284.1,289.05,262.85
0.6243725231175693,0.6177675033025098,0.6523778071334214,284.35,289.35,263.15
0.6244722955145119,0.6178100263852243,0.6523746701846965,284.65,289.7,263.5
0.6247694334650856,0.6179841897233201,0.6527009222661396,284.8,289.95,263.6
0.6249342105263158,0.6182236842105263,0.652828947368421,285.05,290.15,263.85
0.6250328515111695,0.6182654402102497,0.6528909329829171,285.35,290.5,264.15
0.6250656167979003,0.6181102362204725,0.6527559055118111,285.7,291.0,264.6
0.6253604193971166,0.6182830930537352,0.6530799475753605,285.85,291.25,264.7
0.6255235602094241,0.618259162303665,0.6532722513089005,286.1,291.65,264.9
0.6257516339869281,0.6184967320261439,0.6533986928104575,286.3,291.85,265.15
0.6257832898172324,0.6184725848563969,0.6533289817232376,286.65,292.25,265.55
0.6258800521512387,0.6185136897001303,0.6533898305084745,286.95,292.6,265.85
0.6259114583333333,0.6186197916666667,0.653515625,287.3,292.9,266.1
0.6261378413524057,0.6187906371911573,0.6535760728218466,287.5,293.15,266.4
0.6261688311688312,0.6187012987012988,0.6535064935064935,287.85,293.6,266.8
0.6260051880674449,0.6184824902723736,0.6534370946822309,288.35,294.15,267.2
0.6262305699481865,0.6186528497409326,0.653562176165803,288.55,294.4,267.45
0.626261319534282,0.61875808538163,0.6536222509702458,288.9,294.7,267.75
0.6260981912144703,0.618733850129199,0.6536175710594315,289.4,295.1,268.1
0.6261935483870967,0.618774193548387,0.6536774193548387,289.7,295.45,268.4
0.6263530927835051,0.6189432989690722,0.6538015463917526,289.95,295.7,268.65
0.6264478764478765,0.6190476190476191,0.6538610038610039,290.25,296.0,268.95
0.6265424164524422,0.6190874035989717,0.6538560411311054,290.55,296.35,269.3
0.6264441591784339,0.6189345314505776,0.6538510911424904,291.0,296.85,269.65
0.6266025641025641,0.6189102564102564,0.6538461538461539,291.25,297.25,270.0
0.6263764404609475,0.6187580025608195,0.6536491677336748,291.8,297.75,270.5
0.6264066496163683,0.6186700767263427,0.6535805626598465,292.15,298.2,270.9
0.6265644955300128,0.6187100893997446,0.6535759897828863,292.4,298.55,271.25
0.6266581632653061,0.6188137755102041,0.6535714285714286,292.7,298.85,271.6
0.6266242038216561,0.6187898089171975,0.6536942675159235,293.1,299.25,271.85
0.6265267175572519,0.6185750636132316,0.6536259541984732,293.55,299.8,272.25
0.626556543837357,0.6185514612452351,0.6536213468869123,293.9,300.2,272.6
0.626776649746193,0.6187817258883249,0.6538705583756345,294.1,300.4,272.75
0.6269961977186311,0.6189480354879595,0.6541191381495564,294.3,300.65,272.9
0.6270886075949367,0.6189873417721519,0.6541139240506328,294.6,301.0,273.25
0.627370417193426,0.6191529709228825,0.6542351453855878,294.75,301.25,273.5
0.6272727272727272,0.6190656565656566,0.6541035353535354,295.2,301.7,273.95
0.6274905422446406,0.6192307692307693,0.6542875157629255,295.4,301.95,274.15
0.6272670025188917,0.6189546599496222,0.6539672544080604,295.95,302.55,274.75
0.6274213836477986,0.6190566037735848,0.6539622641509434,296.2,302.85,275.1
0.6275125628140704,0.6192211055276382,0.6540829145728643,296.5,303.1,275.35
0.6272271016311166,0.6189460476787956,0.6538268506900878,297.1,303.7,275.9
0.6269423558897242,0.618734335839599,0.6535714285714286,297.7,304.25,276.45
0.6269712140175219,0.6187108886107635,0.6535043804755946,298.05,304.65,276.85
0.6270625,0.6184999999999999,0.6535,298.35,305.2,277.2
0.6272784019975031,0.6185393258426967,0.6536204744069913,298.55,305.55,277.45
0.6273067331670823,0.6185785536159601,0.6536159600997506,298.9,305.9,277.8
0.6275840597758406,0.6188044831880448,0.6537982565379826,299.05,306.1,278.0
0.6278606965174129,0.619092039800995,0.6539800995024876,299.2,306.25,278.2
0.6277639751552795,0.6188819875776398,0.6539751552795031,299.65,306.8,278.55
0.6277915632754343,0.6188585607940447,0.653970223325062,300.0,307.2,278.9
0.6276951672862453,0.6187112763320941,0.6539653035935563,300.45,307.7,279.25
0.62759900990099,0.6186262376237623,0.653960396039604,300.9,308.15,279.6
0.6276266996291718,0.6186650185414091,0.653955500618047,301.25,308.5,279.95
0.6277160493827161,0.6187654320987654,0.6538271604938272,301.55,308.8,280.4
0.6278051787916153,0.6188039457459926,0.6539457459926017,301.85,309.15,280.65
0.6277709359605911,0.6186576354679804,0.6538177339901478,302.25,309.65,281.1
0.627859778597786,0.6188806888068881,0.6539360393603936,302.55,309.85,281.35
0.6279484029484029,0.618980343980344,0.653992628992629,302.85,310.15,281.65
0.6279141104294478,0.6188343558282209,0.6539877300613497,303.25,310.65,282.0
0.6280024509803922,0.618688725490196,0.653921568627451,303.55,311.15,282.4
0.6280293757649938,0.6187270501835985,0.6539167686658507,303.9,311.5,282.75
0.6280562347188263,0.6185819070904646,0.6539731051344744,304.25,312.0,283.05
0.6280830280830281,0.6186202686202686,0.653968253968254,304.6,312.35,283.4
0.6279878048780488,0.6184146341463415,0.6537195121951219,305.05,312.9,283.95
0.6279537149817296,0.6184531059683314,0.6536540803897686,305.45,313.25,284.35
0.628102189781022,0.6184914841849148,0.6537104622871046,305.7,313.6,284.65
0.628311057108141,0.6186512758201701,0.6539489671931956,305.9,313.85,284.8
0.6285800970873787,0.618992718446602,0.6541868932038836,306.05,313.95,284.95
0.6287878787878788,0.619090909090909,0.6543030303030303,306.25,314.25,285.2
0.6288740920096852,0.6190677966101694,0.6544188861985473,306.55,314.65,285.45
0.6288391777509069,0.619105199516324,0.6544135429262394,306.95,315.0,285.8
0.6289855072463768,0.6191425120772946,0.6544685990338165,307.2,315.35,286.1
0.6291917973462002,0.6193606755126659,0.654583835946924,307.4,315.55,286.35
0.6290963855421687,0.619277108433735,0.6545783132530121,307.85,316.0,286.7
0.6292418772563176,0.6194344163658243,0.6546931407942238,308.1,316.25,286.95
0.6295072115384615,0.6196514423076923,0.6548076923076923,308.25,316.45,287.2
0.6293517406962785,0.6194477791116446,0.6545618247298919,308.75,317.0,287.75
0.6291966426858513,0.6192446043165468,0.6544964028776978,309.25,317.55,288.15
0.6294011976047904,0.6192814371257485,0.6545508982035928,309.45,317.9,288.45
0.6291866028708134,0.6190191387559809,0.6544258373205742,310.0,318.5,288.9
0.6290322580645161,0.6189964157706094,0.6543608124253286,310.5,318.9,289.3
0.6291169451073986,0.6189737470167065,0.654236276849642,310.8,319.3,289.75
0.6293206197854588,0.6191299165673421,0.6542312276519666,311.0,319.55,290.1
0.6294047619047619,0.6191071428571429,0.6542261904761905,311.3,319.95,290.45
0.6294292508917956,0.6191438763376932,0.6545184304399524,311.65,320.3,290.55
0.6295130641330167,0.6192399049881235,0.6545724465558195,311.95,320.6,290.85
0.6295373665480427,0.6192170818505338,0.654626334519573,312.3,321.0,291.15
0.6295023696682465,0.6191350710900474,0.654739336492891,312.7,321.45,291.4
0.6295266272189349,0.6191715976331361,0.6547337278106509,313.05,321.8,291.75
0.6295508274231678,0.6191489361702127,0.6546690307328605,313.4,322.2,292.15
0.6295749704840614,0.6192443919716647,0.654663518299882,313.75,322.5,292.5
0.6297169811320755,0.6194575471698113,0.6548349056603774,314.0,322.7,292.7
0.6299175500588928,0.6196113074204946,0.6550058892815077,314.2,322.95,292.9
0.629764705882353,0.6194117647058823,0.655,314.7,323.5,293.25
0.6296122209165688,0.6193301997649824,0.6548178613396004,315.2,323.95,293.75
0.6294600938967136,0.619131455399061,0.65481220657277,315.7,324.5,294.1
0.6294255568581477,0.6189917936694022,0.6547479484173505,316.1,325.0,294.5
0.6293911007025761,0.6190866510538642,0.6546252927400469,316.5,325.3,294.95
0.6295906432748538,0.6191812865497076,0.6547953216374269,316.7,325.6,295.15
0.6296728971962617,0.6192172897196262,0.6547897196261683,317.0,325.95,295.5
0.6296382730455076,0.6191948658109685,0.6545507584597432,317.4,326.35,296.05
0.6297202797202798,0.6194638694638694,0.6546620046620046,317.7,326.5,296.3
0.629627473806752,0.6193247962747381,0.6545983701979046,318.15,327.0,296.7
0.6298255813953488,0.6193023255813953,0.6548255813953487,318.35,327.4,296.85
0.6296747967479674,0.6191637630662021,0.6547038327526132,318.85,327.9,297.3
0.6297563805104408,0.619199535962877,0.654814385150812,319.15,328.25,297.55
0.6298377752027811,0.6191772885283894,0.6549826187717265,319.45,328.65,297.75
0.6299189814814815,0.619212962962963,0.6549189814814815,319.75,329.0,298.15
0.6302890173410405,0.619364161849711,0.655028901734104,319.8,329.25,298.4
0.630311778290993,0.6193418013856813,0.655080831408776,320.15,329.65,298.7
0.6303921568627451,0.6193771626297578,0.6551326412918108,320.45,330.0,299.0
0.6304147465437788,0.6193548387096774,0.6551267281105991,320.8,330.4,299.35
0.6304372842347525,0.6194476409666283,0.6552934407364787,321.15,330.7,299.55
0.6302298850574712,0.6193103448275862,0.6551149425287356,321.7,331.2,300.05
0.6303673938002297,0.619345579793341,0.6553386911595867,321.95,331.55,300.2
0.6302178899082569,0.6191513761467891,0.6552178899082569,322.45,332.1,300.65
0.6302978235967927,0.6192439862542956,0.6553264604810997,322.75,332.4,300.9
0.6303775743707094,0.619279176201373,0.6553203661327232,323.05,332.75,301.25
0.6301714285714286,0.6190285714285715,0.6551428571428571,323.6,333.35,301.75
0.6302511415525114,0.6190639269406393,0.655079908675799,323.9,333.7,302.15
0.6304446978335234,0.6192132269099202,0.6551311288483467,324.1,333.95,302.45
0.6306378132118451,0.6194760820045558,0.6553530751708428,324.3,334.1,302.6
0.6306598407281001,0.6193401592718999,0.6554038680318544,324.65,334.6,302.9
0.630625,0.6191477272727273,0.6553409090909091,325.05,335.15,303.3
0.6307604994324632,0.6192395005675368,0.6552780930760499,325.3,335.45,303.7
0.6308390022675737,0.6192743764172335,0.6552721088435374,325.6,335.8,304.05
0.6308040770101926,0.6192525481313703,0.6553793884484711,326.0,336.2,304.3
0.630656108597285,0.6190610859728507,0.655316742081448,326.5,336.75,304.7
0.6304519774011299,0.6190960451977401,0.655367231638418,327.05,337.1,305.0
0.6304176072234763,0.619018058690745,0.6553611738148983,327.45,337.55,305.35
0.6304960541149944,0.6188275084554679,0.6554114994363022,327.75,338.1,305.65
0.6306306306306306,0.6188626126126127,0.6555743243243243,328.0,338.45,305.85
0.6305399325084364,0.6188413948256468,0.6554555680539933,328.45,338.85,306.3
0.6306179775280899,0.6188202247191011,0.655561797752809,328.75,339.25,306.55
0.630695847362514,0.6187991021324355,0.6556677890011223,329.05,339.65,306.8
0.6307174887892376,0.6187780269058296,0.6555493273542601,329.4,340.05,307.25
0.6309070548712207,0.6188689809630459,0.6555991041433371,329.6,340.35,307.55
0.6309284116331095,0.618847874720358,0.6555369127516778,329.95,340.75,307.95
0.6308379888268156,0.6187150837988826,0.6554748603351955,330.4,341.25,308.35
0.6311941964285714,0.6189732142857143,0.6557477678571428,330.45,341.4,308.45
0.6312709030100334,0.6191192865105909,0.6559085841694537,330.75,341.65,308.65
0.631347438752784,0.6192650334075724,0.6560133630289532,331.05,341.9,308.9
0.6314238042269188,0.6192436040044493,0.6561735261401557,331.35,342.3,309.1
0.6313888888888889,0.6191666666666666,0.6561111111111111,331.75,342.75,309.5
0.6312985571587125,0.6191453940066592,0.6561598224195339,332.2,343.15,309.8
0.6312638580931264,0.6190687361419068,0.6560975609756097,332.6,343.6,310.2
0.6312846068660022,0.6190476190476191,0.6561461794019934,332.95,344.0,310.5
0.6313606194690266,0.6190818584070796,0.6561393805309734,333.25,344.35,310.85
0.6313259668508288,0.619060773480663,0.6560773480662984,333.65,344.75,311.25
0.631401766004415,0.6190397350993377,0.6561810154525387,333.95,345.15,311.5
0.631367144432194,0.6190187431091511,0.6561742006615214,334.35,345.55,311.85
0.6315528634361234,0.6191079295154185,0.6562775330396475,334.55,345.85,312.1
0.6315731573157316,0.619031903190319,0.6561606160616061,334.9,346.3,312.55
0.6317032967032967,0.6191758241758242,0.6562087912087912,335.15,346.55,312.85
0.6316136114160263,0.6190450054884742,0.65609220636663,335.6,347.05,313.3
0.6317982456140351,0.619188596491228,0.65625,335.8,347.3,313.5
0.6315991237677985,0.6190032858707557,0.6561336254107338,336.35,347.85,313.95
0.6315098468271334,0.6188730853391685,0.6560722100656455,336.8,348.35,314.35
0.6315300546448087,0.6189071038251366,0.6560109289617486,337.15,348.7,314.75
0.6314956331877729,0.6189410480349344,0.656113537117904,337.55,349.05,315.0
0.6315703380588877,0.6190839694656488,0.6562704471101417,337.85,349.3,315.2
0.6314270152505447,0.6188997821350762,0.6561002178649238,338.35,349.85,315.7
0.6313928182807399,0.6188792165397171,0.6560391730141458,338.75,350.25,316.1
0.631358695652174,0.6188586956521739,0.6558152173913043,339.15,350.65,316.65
0.6312703583061889,0.6187839305103149,0.655700325732899,339.6,351.1,317.1
0.6313449023861171,0.6188177874186551,0.6558568329718004,339.9,351.45,317.3
0.6313109425785483,0.6186890574214517,0.6556879739978332,340.3,351.95,317.8
0.6312229437229437,0.6187229437229437,0.6556818181818181,340.75,352.3,318.15
0.6311891891891892,0.6187027027027028,0.6556756756756756,341.15,352.7,318.5
0.6312095032397408,0.6185745140388769,0.6557235421166306,341.5,353.2,318.8
0.6310679611650485,0.6185005393743258,0.6557173678532902,342.0,353.65,319.15
0.6311961206896551,0.6185883620689655,0.6559267241379311,342.25,353.95,319.3
0.6309472551130247,0.6183530678148547,0.6557050592034446,342.85,354.55,319.85
0.6309139784946236,0.6183333333333334,0.655752688172043,343.25,354.95,320.15
0.6307733619763696,0.6182599355531686,0.6556390977443609,343.75,355.4,320.6
0.6306330472103004,0.6180793991416309,0.6554721030042918,344.25,355.95,321.1
0.6307609860664523,0.6181136120042872,0.6554126473740622,344.5,356.3,321.5
0.6307280513918629,0.6182012847965739,0.6554603854389722,344.9,356.6,321.8
0.6304812834224599,0.6179679144385026,0.65524064171123,345.5,357.2,322.35
0.6303952991452991,0.617948717948718,0.6551816239316239,345.95,357.6,322.75
0.63025613660619,0.6177694770544291,0.6550160085378869,346.45,358.15,323.25
0.6302771855010662,0.6178571428571429,0.6550106609808102,346.8,358.45,323.6
0.630457933972311,0.6180511182108626,0.6550585729499467,347.0,358.65,323.9
0.6305851063829787,0.618031914893617,0.6552127659574468,347.25,359.05,324.1
0.630605738575983,0.6180127523910733,0.655154091392136,347.6,359.45,324.5
0.6305732484076433,0.6181528662420381,0.6552016985138004,348.0,359.7,324.8
0.6304347826086957,0.6180805938494167,0.6550371155885472,348.5,360.15,325.3
0.6304555084745763,0.618114406779661,0.6549788135593221,348.85,360.5,325.7
0.6305820105820106,0.6183068783068782,0.655079365079365,349.1,360.7,325.95
0.6306025369978858,0.6182875264270613,0.6550739957716701,349.45,361.1,326.3
0.6305174234424499,0.6182154171066526,0.6551214361140444,349.9,361.55,326.6
0.6306962025316456,0.6183544303797468,0.6552215189873418,350.1,361.8,326.85
0.6305584826132772,0.6182297154899895,0.6550579557428873,350.6,362.3,327.35
0.6306315789473684,0.6183157894736843,0.6551052631578947,350.9,362.6,327.65
0.6306519453207151,0.6184016824395373,0.6551524710830704,351.25,362.9,327.95
0.630672268907563,0.6183823529411765,0.6551995798319328,351.6,363.3,328.25
0.6309024134312697,0.6186253934942287,0.6552990556138509,351.75,363.45,328.5
0.630712788259958,0.6185010482180293,0.6550314465408805,352.3,363.95,329.1
0.6306806282722512,0.6183769633507853,0.6548167539267016,352.7,364.45,329.65
0.6307008368200837,0.6183577405857741,0.6549163179916319,353.05,364.85,329.9
0.6307210031347962,0.6184430512016719,0.6548066875653082,353.4,365.15,330.35
0.630741127348643,0.6183716075156577,0.6547494780793319,353.75,365.6,330.75
0.6307612095933264,0.6184045881126173,0.6546402502606882,354.1,365.95,331.2
0.6307291666666667,0.6183333333333334,0.6545833333333333,354.5,366.4,331.6
0.6309053069719043,0.6185223725286161,0.6547346514047867,354.7,366.6,331.8
0.6308212058212058,0.6185550935550935,0.6547297297297298,355.15,366.95,332.15
0.6307892004153686,0.6184839044652128,0.6545690550363448,355.55,367.4,332.65
0.6307572614107884,0.6183609958506224,0.6545124481327801,355.95,367.9,333.05
0.6309844559585492,0.6186010362694301,0.6547150259067358,356.1,368.05,333.2
0.6310041407867495,0.6185300207039337,0.6547101449275362,356.45,368.5,333.55
0.6309720785935884,0.618459152016546,0.6546535677352636,356.85,368.95,333.95
0.631043388429752,0.6184400826446281,0.6546487603305785,357.15,369.35,334.3
0.6311145510835913,0.6185242518059855,0.6546955624355004,357.45,369.65,334.6
0.6311855670103093,0.6185051546391753,0.6547938144329897,357.75,370.05,334.85
0.6312564366632338,0.6184346035015448,0.6549433573635428,358.05,370.5,335.05
0.6312757201646091,0.6184156378600824,0.6548868312757202,358.4,370.9,335.45
0.6312435765673177,0.6183967112024666,0.6549331963001028,358.8,371.3,335.75
0.6313141683778234,0.6184804928131417,0.6550308008213552,359.1,371.6,336.0
0.6314358974358975,0.6185641025641025,0.6551282051282051,359.35,371.9,336.25
0.6314549180327869,0.6185450819672131,0.6551741803278689,359.7,372.3,336.55
0.6314738996929375,0.6185772773797339,0.6551688843398158,360.05,372.65,336.9
0.6313905930470348,0.6185071574642127,0.6550613496932515,360.5,373.1,337.35
0.6313585291113382,0.6183350357507661,0.6550051072522983,360.9,373.65,337.75
0.6313265306122449,0.6182142857142857,0.6549489795918367,361.3,374.15,338.15
0.6313965341488277,0.618348623853211,0.655045871559633,361.6,374.4,338.4
0.6313645621181263,0.6183299389002037,0.654989816700611,362.0,374.8,338.8
0.631383519837233,0.6183621566632758,0.6548321464903357,362.35,375.15,339.3
0.6315040650406505,0.6184959349593495,0.6548272357723577,362.6,375.4,339.65
0.6315228426395939,0.6185786802030456,0.6548223350253808,362.95,375.7,340.0
0.6315415821501015,0.6185598377281948,0.6549188640973631,363.3,376.1,340.25
0.6315602836879433,0.6184903748733536,0.6548632218844985,363.65,376.55,340.65
0.631578947368421,0.6185728744939272,0.6549089068825911,364.0,376.85,340.95
0.6316986855409505,0.6186552072800808,0.6550556117290192,364.25,377.15,341.15
0.6318181818181818,0.6188888888888889,0.6551010101010102,364.5,377.3,341.45
0.6317860746720484,0.618819374369324,0.6550454086781029,364.9,377.75,341.85
0.6318548387096774,0.6188004032258065,0.6550403225806452,365.2,378.15,342.2
0.6318227593152065,0.6186807653575025,0.6549345417925478,365.6,378.65,342.65
0.6317907444668008,0.6186116700201207,0.6549295774647887,366.0,379.1,343.0
0.6317587939698492,0.6184422110552764,0.6549748743718593,366.4,379.65,343.3
0.6317269076305221,0.6185240963855422,0.6550702811244979,366.8,379.95,343.55
0.6316449348044133,0.6184553660982949,0.6550150451354062,367.25,380.4,343.95
0.6316633266533066,0.6183867735470943,0.6550100200400801,367.6,380.85,344.3
0.6316316316316317,0.6183683683683684,0.6551051051051051,368.0,381.25,344.55
0.6315999999999999,0.6183,0.655,368.4,381.7,345.0
0.6316683316683316,0.6182317682317683,0.6551448551448551,368.7,382.15,345.2
0.6316367265469062,0.6181636726546906,0.6551397205588823,369.1,382.6,345.55
0.6317048853439682,0.6180458624127617,0.6550348953140579,369.4,383.1,346.0
0.631723107569721,0.6179780876494024,0.6550298804780876,369.75,383.55,346.35
0.631542288557214,0.6177611940298507,0.6549751243781095,370.3,384.15,346.75
0.6314612326043737,0.6176938369781312,0.6549701789264414,370.75,384.6,347.1
0.6314299900695134,0.6175769612711023,0.6547666335650446,371.15,385.1,347.65
0.6316468253968254,0.6176587301587302,0.6549107142857143,371.3,385.4,347.85
0.631615460852329,0.6174925668979188,0.6547571853320119,371.7,385.95,348.35
0.6316831683168317,0.6174752475247525,0.6545544554455446,372.0,386.35,348.9
0.6318496538081109,0.6176063303659742,0.6545499505440159,372.2,386.6,349.25
0.6319664031620553,0.6177865612648221,0.6547430830039526,372.45,386.8,349.4
0.63213228035538,0.6179664363277394,0.6548864758144126,372.65,387.0,349.6
0.631854043392505,0.6177514792899409,0.6545857988165681,373.3,387.6,350.25
0.6316748768472906,0.6175862068965517,0.6544827586206896,373.85,388.15,350.7
0.6315944881889763,0.6177165354330709,0.6544783464566929,374.3,388.4,351.05
0.6317109144542773,0.6176499508357916,0.6544739429695182,374.55,388.85,351.4
0.6317288801571709,0.6175343811394892,0.6542730844793713,374.9,389.35,351.95
0.6318449460255152,0.6176643768400393,0.6544160942100098,375.15,389.6,352.15
0.6317647058823529,0.6176470588235294,0.6543137254901961,375.6,390.0,352.6
0.6319294809010774,0.6178256611165523,0.6544564152791381,375.8,390.2,352.8
0.6318493150684932,0.6178571428571429,0.6544520547945206,376.25,390.55,353.15
0.6319159335288368,0.617839687194526,0.6544965786901271,376.55,390.95,353.45
0.631982421875,0.61787109375,0.654541015625,376.85,391.3,353.75
0.6320975609756098,0.6179024390243902,0.6546829268292683,377.1,391.65,353.95
0.6323099415204678,0.6180799220272905,0.6548245614035089,377.25,391.85,354.15
0.6323271665043817,0.6182083739045765,0.6549659201557936,377.6,392.1,354.35
0.632295719844358,0.6181420233463035,0.654863813229572,378.0,392.55,354.8
0.6324586977648202,0.6182215743440234,0.6550048590864918,378.2,392.85,355.0
0.632378640776699,0.6181067961165049,0.655,378.65,393.35,355.35
0.6322502424830262,0.6178952473326867,0.6548496605237634,379.15,393.95,355.85
0.6324127906976744,0.6181201550387596,0.6549903100775194,379.35,394.1,356.05
0.6324298160697,0.6181994191674735,0.6550338818973862,379.7,394.4,356.35
0.6324468085106383,0.6182785299806576,0.6550773694390716,380.05,394.7,356.65
0.6324637681159421,0.6182125603864734,0.655024154589372,380.4,395.15,357.05
0.6325289575289575,0.6181467181467182,0.6550675675675676,380.7,395.6,357.35
0.6325940212150434,0.6181774349083896,0.655159112825458,381.0,395.95,357.6
0.6326589595375722,0.6182080924855491,0.6552504816955684,381.3,396.3,357.85
0.6325794032723773,0.6181424446583252,0.655293551491819,381.75,396.75,358.15
0.6326923076923077,0.6180769230769231,0.6552884615384615,382.0,397.2,358.5
0.6329490874159462,0.6183477425552353,0.6554755043227666,382.1,397.3,358.65
0.6328214971209213,0.6181861804222649,0.6554702495201535,382.6,397.85,359.0
0.6328379674017258,0.6181687440076702,0.6554650047938638,382.95,398.25,359.35
